time_s,cps
50.3281,3.69303e+09
50.3293,3.69309e+09
50.3305,3.69303e+09
50.3317,3.69309e+09
50.3329,3.69303e+09
50.3341,3.69306e+09
50.3353,3.69306e+09
50.3365,3.69306e+09
50.3377,3.69303e+09
50.3389,3.69309e+09
50.3401,3.69306e+09
50.3413,3.69306e+09
50.3425,3.69303e+09
50.3437,3.69309e+09
50.3449,3.69303e+09
50.3461,3.69312e+09
50.3473,3.69303e+09
50.3485,3.69306e+09
50.3497,3.69303e+09
50.3509,3.69306e+09
50.3521,3.69306e+09
50.3533,3.69309e+09
50.3545,3.69306e+09
50.3557,3.69309e+09
50.3569,3.69303e+09
50.3581,3.69309e+09
50.3593,3.69303e+09
50.3605,3.69303e+09
50.3617,3.69312e+09
50.3629,3.69303e+09
50.3641,3.69306e+09
50.3653,3.69309e+09
50.3665,3.69303e+09
50.3677,3.69306e+09
50.3689,3.69306e+09
50.3701,3.69312e+09
50.3713,3.69303e+09
50.3725,3.69306e+09
50.3737,3.69303e+09
50.3749,3.69306e+09
50.3761,3.69309e+09
50.3773,3.69323e+09
50.3785,3.69288e+09
50.3797,3.69303e+09
50.3809,3.69309e+09
50.3821,3.69319e+09
50.3833,3.69294e+09
50.3845,3.69309e+09
50.3857,3.69306e+09
50.3869,3.69303e+09
50.3881,3.69309e+09
50.3893,3.69303e+09
50.3905,3.69309e+09
50.3917,3.69303e+09
50.3929,3.69309e+09
50.3941,3.69306e+09
50.3953,3.69306e+09
50.3965,3.69309e+09
50.3977,3.693e+09
50.3989,3.69306e+09
50.4001,3.69309e+09
50.4013,3.69309e+09
50.4025,3.693e+09
50.4037,3.69306e+09
50.4049,3.69309e+09
50.4061,3.693e+09
50.4073,3.69309e+09
50.4085,3.69306e+09
50.4097,3.69309e+09
50.4109,3.69303e+09
50.4121,3.69309e+09
50.4133,3.69303e+09
50.4145,3.69309e+09
50.4157,3.69309e+09
50.4169,3.693e+09
50.4181,3.69312e+09
50.4193,3.69303e+09
50.4205,3.69309e+09
50.4217,3.69303e+09
50.4229,3.69309e+09
50.4241,3.693e+09
50.4253,3.69312e+09
50.4265,3.69306e+09
50.4277,3.69303e+09
50.4289,3.69306e+09
50.4301,3.69309e+09
50.4313,3.69303e+09
50.4325,3.69309e+09
50.4337,3.69303e+09
50.4349,3.69309e+09
50.4361,3.69303e+09
50.4373,3.69309e+09
50.4385,3.69306e+09
50.4397,3.69306e+09
50.4409,3.693e+09
50.4421,3.69312e+09
50.4433,3.69303e+09
50.4445,3.69309e+09
50.4457,3.69309e+09
50.4469,3.69303e+09
50.4481,3.693e+09
50.4493,3.69315e+09
50.4505,3.693e+09
50.4517,3.69309e+09
50.4529,3.69306e+09
50.4541,3.69306e+09
50.4553,3.69306e+09
50.4565,3.69309e+09
50.4577,3.69306e+09
50.4589,3.69306e+09
50.4601,3.69306e+09
50.4613,3.69303e+09
50.4625,3.69309e+09
50.4637,3.69306e+09
50.4649,3.69306e+09
50.4661,3.69306e+09
50.4673,3.69303e+09
50.4685,3.69312e+09
50.4697,3.693e+09
50.4709,3.69309e+09
50.4721,3.693e+09
50.4733,3.69309e+09
50.4745,3.69309e+09
50.4757,3.69306e+09
50.4769,3.69303e+09
50.4781,3.69312e+09
50.4793,3.693e+09
50.4805,3.69306e+09
50.4817,3.69309e+09
50.4829,3.69303e+09
50.4841,3.69306e+09
50.4853,3.69306e+09
50.4865,3.69309e+09
50.4877,3.69306e+09
50.4889,3.69306e+09
50.4901,3.69309e+09
50.4913,3.693e+09
50.4925,3.69303e+09
50.4937,3.69315e+09
50.4949,3.69303e+09
50.4961,3.69309e+09
50.4973,3.69303e+09
50.4985,3.69309e+09
50.4997,3.69306e+09
50.5009,3.69306e+09
50.5021,3.69303e+09
50.5033,3.69306e+09
50.5045,3.69306e+09
50.5057,3.69309e+09
50.5069,3.69303e+09
50.5081,3.69309e+09
50.5093,3.69303e+09
50.5105,3.69309e+09
50.5117,3.69303e+09
50.5129,3.69312e+09
50.5141,3.69306e+09
50.5153,3.69303e+09
50.5165,3.69303e+09
50.5177,3.69309e+09
50.5189,3.69303e+09
50.5201,3.69309e+09
50.5213,3.69309e+09
50.5225,3.69303e+09
50.5237,3.69309e+09
50.5249,3.69303e+09
50.5261,3.69303e+09
50.5273,3.69306e+09
50.5285,3.69309e+09
50.5297,3.69303e+09
50.5309,3.69309e+09
50.5321,3.69303e+09
50.5333,3.69306e+09
50.5345,3.69306e+09
50.5357,3.69312e+09
50.5369,3.693e+09
50.5381,3.69309e+09
50.5393,3.69312e+09
50.5405,3.69303e+09
50.5417,3.69306e+09
50.5429,3.69306e+09
50.5441,3.69306e+09
50.5453,3.69303e+09
50.5465,3.69309e+09
50.5477,3.69306e+09
50.5489,3.69306e+09
50.5501,3.69303e+09
50.5513,3.69309e+09
50.5525,3.69306e+09
50.5537,3.69306e+09
50.5549,3.69309e+09
50.5561,3.693e+09
50.5573,3.69306e+09
50.5585,3.69306e+09
50.5597,3.69306e+09
50.5609,3.69309e+09
50.5621,3.69303e+09
50.5633,3.69309e+09
50.5645,3.69303e+09
50.5657,3.69303e+09
50.5669,3.69315e+09
50.5681,3.69303e+09
50.5693,3.69306e+09
50.5705,3.69303e+09
50.5717,3.69306e+09
50.5729,3.69306e+09
50.5741,3.69303e+09
50.5753,3.69309e+09
50.5765,3.69306e+09
50.5777,3.69306e+09
50.5789,3.69306e+09
50.5801,3.69309e+09
50.5813,3.69306e+09
50.5825,3.69306e+09
50.5837,3.69309e+09
50.5849,3.69303e+09
50.5861,3.69309e+09
50.5873,3.69303e+09
50.5885,3.69309e+09
50.5897,3.69309e+09
50.5909,3.69306e+09
50.5921,3.69303e+09
50.5933,3.69303e+09
50.5945,3.69306e+09
50.5957,3.69309e+09
50.5969,3.69303e+09
50.5981,3.69309e+09
50.5993,3.69306e+09
50.6005,3.69303e+09
50.6017,3.69306e+09
50.6029,3.69309e+09
50.6041,3.69303e+09
50.6053,3.69312e+09
50.6065,3.69303e+09
50.6077,3.69306e+09
50.6089,3.69306e+09
50.6101,3.69303e+09
50.6113,3.69312e+09
50.6125,3.693e+09
50.6137,3.69309e+09
50.6149,3.69303e+09
50.6161,3.69309e+09
50.6173,3.69303e+09
50.6185,3.69306e+09
50.6197,3.69306e+09
50.6209,3.69309e+09
50.6221,3.69306e+09
50.6233,3.69309e+09
50.6245,3.69306e+09
50.6257,3.69303e+09
50.6269,3.69306e+09
50.6281,3.69306e+09
50.6293,3.69309e+09
50.6305,3.69303e+09
50.6317,3.69309e+09
50.6329,3.69303e+09
50.6341,3.69309e+09
50.6353,3.69303e+09
50.6365,3.69309e+09
50.6377,3.69309e+09
50.6389,3.69303e+09
50.6401,3.69306e+09
50.6413,3.69306e+09
50.6425,3.69303e+09
50.6437,3.69312e+09
50.6449,3.69297e+09
50.6461,3.69309e+09
50.6473,3.69309e+09
50.6485,3.69303e+09
50.6497,3.69309e+09
50.6509,3.69306e+09
50.6521,3.69306e+09
50.6533,3.69306e+09
50.6545,3.69306e+09
50.6557,3.69306e+09
50.6569,3.693e+09
50.6581,3.69312e+09
50.6593,3.69303e+09
50.6605,3.69309e+09
50.6617,3.69309e+09
50.6629,3.69303e+09
50.6641,3.69309e+09
50.6653,3.69303e+09
50.6665,3.69309e+09
50.6677,3.69303e+09
50.6689,3.69309e+09
50.6701,3.69306e+09
50.6713,3.69303e+09
50.6725,3.69309e+09
50.6737,3.69303e+09
50.6749,3.69309e+09
50.6761,3.69309e+09
50.6773,3.69303e+09
50.6785,3.69306e+09
50.6797,3.69306e+09
50.6809,3.69303e+09
50.6821,3.69312e+09
50.6833,3.693e+09
50.6845,3.69312e+09
50.6857,3.69295e+09
50.6869,3.69312e+09
50.6881,3.69309e+09
50.6893,3.69306e+09
50.6905,3.69306e+09
50.6917,3.69306e+09
50.6929,3.69306e+09
50.6941,3.69303e+09
50.6953,3.69309e+09
50.6965,3.69303e+09
50.6977,3.69309e+09
50.6989,3.69303e+09
50.7001,3.69312e+09
50.7013,3.69303e+09
50.7025,3.69306e+09
50.7037,3.69306e+09
50.7049,3.693e+09
50.7061,3.69312e+09
50.7073,3.693e+09
50.7085,3.69312e+09
50.7097,3.69303e+09
50.7109,3.69309e+09
50.7121,3.69309e+09
50.7133,3.69303e+09
50.7145,3.69309e+09
50.7157,3.69303e+09
50.7169,3.69306e+09
50.7181,3.69306e+09
50.7193,3.69306e+09
50.7205,3.69306e+09
50.7217,3.69303e+09
50.7229,3.69312e+09
50.7241,3.69303e+09
50.7253,3.69309e+09
50.7265,3.69306e+09
50.7277,3.69303e+09
50.7289,3.69309e+09
50.7301,3.69306e+09
50.7313,3.69306e+09
50.7325,3.69303e+09
50.7337,3.69309e+09
50.7349,3.69303e+09
50.7361,3.69312e+09
50.7373,3.69303e+09
50.7385,3.69303e+09
50.7397,3.69309e+09
50.7409,3.69306e+09
50.7421,3.69306e+09
50.7433,3.69306e+09
50.7445,3.69303e+09
50.7457,3.69306e+09
50.7469,3.69309e+09
50.7481,3.69303e+09
50.7493,3.69306e+09
50.7505,3.69306e+09
50.7517,3.69312e+09
50.7529,3.69306e+09
50.7541,3.69303e+09
50.7553,3.69306e+09
50.7565,3.69306e+09
50.7577,3.69309e+09
50.7589,3.69306e+09
50.7601,3.69306e+09
50.7613,3.69306e+09
50.7625,3.69309e+09
50.7637,3.693e+09
50.7649,3.69306e+09
50.7661,3.69309e+09
50.7673,3.69303e+09
50.7685,3.69309e+09
50.7697,3.69303e+09
50.7709,3.69309e+09
50.7721,3.69303e+09
50.7733,3.69309e+09
50.7745,3.69306e+09
50.7757,3.69306e+09
50.7769,3.69306e+09
50.7781,3.69306e+09
50.7793,3.69306e+09
50.7805,3.69309e+09
50.7817,3.69303e+09
50.7829,3.69309e+09
50.7841,3.693e+09
50.7853,3.69306e+09
50.7865,3.69309e+09
50.7877,3.69309e+09
50.7889,3.693e+09
50.7901,3.69312e+09
50.7913,3.69303e+09
50.7925,3.69309e+09
50.7937,3.69306e+09
50.7949,3.69306e+09
50.7961,3.69303e+09
50.7973,3.69312e+09
50.7985,3.693e+09
50.7997,3.69312e+09
50.8009,3.693e+09
50.8021,3.69306e+09
50.8033,3.69306e+09
50.8045,3.69312e+09
50.8057,3.69303e+09
50.8069,3.69309e+09
50.8081,3.693e+09
50.8093,3.69303e+09
50.8105,3.69309e+09
50.8117,3.69306e+09
50.8129,3.69309e+09
50.8141,3.69303e+09
50.8153,3.69309e+09
50.8165,3.69303e+09
50.8177,3.69309e+09
50.8189,3.69303e+09
50.8201,3.69309e+09
50.8213,3.69303e+09
50.8225,3.69306e+09
50.8237,3.69306e+09
50.8249,3.69306e+09
50.8261,3.69306e+09
50.8273,3.69306e+09
50.8285,3.69309e+09
50.8297,3.69303e+09
50.8309,3.69309e+09
50.8321,3.69303e+09
50.8333,3.69312e+09
50.8345,3.69303e+09
50.8357,3.69309e+09
50.8369,3.69309e+09
50.8381,3.69303e+09
50.8393,3.69303e+09
50.8405,3.69306e+09
50.8417,3.69312e+09
50.8429,3.69303e+09
50.8441,3.69303e+09
50.8453,3.69312e+09
50.8465,3.69303e+09
50.8477,3.69309e+09
50.8489,3.69303e+09
50.8501,3.69303e+09
50.8513,3.69309e+09
50.8525,3.69303e+09
50.8537,3.69306e+09
50.8549,3.69303e+09
50.8561,3.69312e+09
50.8573,3.69306e+09
50.8585,3.69303e+09
50.8597,3.69309e+09
50.8609,3.69306e+09
50.8621,3.69303e+09
50.8633,3.69306e+09
50.8645,3.69306e+09
50.8657,3.69309e+09
50.8669,3.69303e+09
50.8681,3.69306e+09
50.8693,3.69306e+09
50.8705,3.69312e+09
50.8717,3.693e+09
50.8729,3.69309e+09
50.8741,3.69303e+09
50.8753,3.69309e+09
50.8765,3.69309e+09
50.8777,3.69303e+09
50.8789,3.69309e+09
50.8801,3.69303e+09
50.8813,3.69309e+09
50.8825,3.69306e+09
50.8837,3.69306e+09
50.8849,3.69303e+09
50.8861,3.69309e+09
50.8873,3.69306e+09
50.8885,3.69303e+09
50.8897,3.69306e+09
50.8909,3.69309e+09
50.8921,3.693e+09
50.8933,3.69309e+09
50.8945,3.69309e+09
50.8957,3.69303e+09
50.8969,3.69303e+09
50.8981,3.69312e+09
50.8993,3.69306e+09
50.9005,3.69306e+09
50.9017,3.69306e+09
50.9029,3.693e+09
50.9041,3.69312e+09
50.9053,3.69306e+09
50.9065,3.69306e+09
50.9077,3.69306e+09
50.9089,3.69306e+09
50.9101,3.69309e+09
50.9113,3.69297e+09
50.9125,3.69309e+09
50.9137,3.69312e+09
50.9149,3.693e+09
50.9161,3.69312e+09
50.9173,3.69303e+09
50.9185,3.69306e+09
50.9197,3.69306e+09
50.9209,3.69303e+09
50.9221,3.69312e+09
50.9233,3.69306e+09
50.9245,3.69303e+09
50.9257,3.69309e+09
50.9269,3.69303e+09
50.9281,3.69309e+09
50.9293,3.69303e+09
50.9305,3.69309e+09
50.9317,3.69303e+09
50.9329,3.69306e+09
50.9341,3.69306e+09
50.9353,3.69306e+09
50.9365,3.69306e+09
50.9377,3.69306e+09
50.9389,3.69312e+09
50.9401,3.69303e+09
50.9413,3.69303e+09
50.9425,3.69309e+09
50.9437,3.69303e+09
50.9449,3.69306e+09
50.9461,3.69306e+09
50.9473,3.69309e+09
50.9485,3.69303e+09
50.9497,3.69306e+09
50.9509,3.69309e+09
50.9521,3.69303e+09
50.9533,3.69306e+09
50.9545,3.69309e+09
50.9557,3.69306e+09
50.9569,3.69306e+09
50.9581,3.69309e+09
50.9593,3.69306e+09
50.9605,3.69306e+09
50.9617,3.69303e+09
50.9629,3.69306e+09
50.9641,3.69309e+09
50.9653,3.69303e+09
50.9665,3.69309e+09
50.9677,3.69306e+09
50.9689,3.69309e+09
50.9701,3.69303e+09
50.9713,3.69309e+09
50.9725,3.69303e+09
50.9737,3.69303e+09
50.9749,3.69309e+09
50.9761,3.69306e+09
50.9773,3.69306e+09
50.9785,3.69303e+09
50.9797,3.69306e+09
50.9809,3.69312e+09
50.9821,3.69306e+09
50.9833,3.693e+09
50.9845,3.69306e+09
50.9857,3.69312e+09
50.9869,3.693e+09
50.9881,3.69306e+09
50.9893,3.69306e+09
50.9905,3.69309e+09
50.9917,3.69309e+09
50.9929,3.69306e+09
50.9941,3.693e+09
50.9953,3.69309e+09
50.9965,3.69303e+09
50.9977,3.69309e+09
50.9989,3.69306e+09
51.0001,3.69309e+09
51.0013,3.69306e+09
51.0025,3.69303e+09
51.0037,3.69306e+09
51.0049,3.69309e+09
51.0061,3.69306e+09
51.0073,3.69303e+09
51.0085,3.69306e+09
51.0097,3.69306e+09
51.0109,3.69312e+09
51.0121,3.69303e+09
51.0133,3.69309e+09
51.0145,3.693e+09
51.0157,3.69306e+09
51.0169,3.69309e+09
51.0181,3.69303e+09
51.0193,3.69309e+09
51.0205,3.69306e+09
51.0217,3.69306e+09
51.0229,3.69309e+09
51.0241,3.69303e+09
51.0253,3.69309e+09
51.0265,3.69297e+09
51.0277,3.69309e+09
51.0289,3.69306e+09
51.0301,3.69312e+09
51.0313,3.693e+09
51.0325,3.69306e+09
51.0337,3.69306e+09
51.0349,3.69309e+09
51.0361,3.69303e+09
51.0373,3.69309e+09
51.0385,3.69306e+09
51.0397,3.69312e+09
51.0409,3.69303e+09
51.0421,3.69306e+09
51.0433,3.69306e+09
51.0445,3.69309e+09
51.0457,3.69303e+09
51.0469,3.69306e+09
51.0481,3.69303e+09
51.0493,3.69312e+09
51.0505,3.69303e+09
51.0517,3.69309e+09
51.0529,3.693e+09
51.0541,3.69309e+09
51.0553,3.69309e+09
51.0565,3.69306e+09
51.0577,3.69306e+09
51.0589,3.693e+09
51.0601,3.69309e+09
51.0613,3.69306e+09
51.0625,3.69309e+09
51.0637,3.69306e+09
51.0649,3.69303e+09
51.0661,3.69309e+09
51.0673,3.69303e+09
51.0685,3.69306e+09
51.0697,3.69303e+09
51.0709,3.69306e+09
51.0721,3.69309e+09
51.0733,3.69306e+09
51.0745,3.69303e+09
51.0757,3.69309e+09
51.0769,3.69306e+09
51.0781,3.69306e+09
51.0793,3.69309e+09
51.0805,3.69303e+09
51.0817,3.69312e+09
51.0829,3.693e+09
51.0841,3.69309e+09
51.0853,3.69303e+09
51.0865,3.69306e+09
51.0877,3.69309e+09
51.0889,3.69309e+09
51.0901,3.69297e+09
51.0913,3.69312e+09
51.0925,3.69306e+09
51.0937,3.69306e+09
51.0949,3.69303e+09
51.0961,3.69312e+09
51.0973,3.69309e+09
51.0985,3.693e+09
51.0997,3.69306e+09
51.1009,3.69306e+09
51.1021,3.69309e+09
51.1033,3.693e+09
51.1045,3.69306e+09
51.1057,3.69312e+09
51.1069,3.69303e+09
51.1081,3.69309e+09
51.1093,3.69297e+09
51.1105,3.69312e+09
51.1117,3.69306e+09
51.1129,3.69303e+09
51.1141,3.69309e+09
51.1153,3.69303e+09
51.1165,3.69309e+09
51.1177,3.69303e+09
51.1189,3.69306e+09
51.1201,3.69309e+09
51.1213,3.69303e+09
51.1225,3.69312e+09
51.1237,3.69309e+09
51.1249,3.69306e+09
51.1261,3.693e+09
51.1273,3.69312e+09
51.1285,3.693e+09
51.1297,3.69306e+09
51.1309,3.69312e+09
51.1321,3.693e+09
51.1333,3.69312e+09
51.1345,3.69306e+09
51.1357,3.69303e+09
51.1369,3.69306e+09
51.1381,3.69303e+09
51.1393,3.69312e+09
51.1405,3.69306e+09
51.1417,3.69306e+09
51.1429,3.69303e+09
51.1441,3.69303e+09
51.1453,3.69312e+09
51.1465,3.69306e+09
51.1477,3.693e+09
51.1489,3.69306e+09
51.1501,3.69312e+09
51.1513,3.69303e+09
51.1525,3.69306e+09
51.1537,3.69303e+09
51.1549,3.69309e+09
51.1561,3.69306e+09
51.1573,3.69303e+09
51.1585,3.69309e+09
51.1597,3.69309e+09
51.1609,3.69303e+09
51.1621,3.69306e+09
51.1633,3.69309e+09
51.1645,3.69306e+09
51.1657,3.69303e+09
51.1669,3.69312e+09
51.1681,3.69297e+09
51.1693,3.69309e+09
51.1705,3.69312e+09
51.1717,3.69303e+09
51.1729,3.69303e+09
51.1741,3.69303e+09
51.1753,3.69312e+09
51.1765,3.69306e+09
51.1777,3.69303e+09
51.1789,3.69309e+09
51.1801,3.693e+09
51.1813,3.69309e+09
51.1825,3.69309e+09
51.1837,3.69306e+09
51.1849,3.69303e+09
51.1861,3.69306e+09
51.1873,3.69312e+09
51.1885,3.69303e+09
51.1897,3.69306e+09
51.1909,3.69306e+09
51.1921,3.69303e+09
51.1933,3.69312e+09
51.1945,3.693e+09
51.1957,3.69306e+09
51.1969,3.69309e+09
51.1981,3.69303e+09
51.1993,3.69306e+09
51.2005,3.69309e+09
51.2017,3.69312e+09
51.2029,3.693e+09
51.2041,3.69306e+09
51.2053,3.69306e+09
51.2065,3.69309e+09
51.2077,3.69306e+09
51.2089,3.69309e+09
51.2101,3.69303e+09
51.2113,3.69303e+09
51.2125,3.69306e+09
51.2137,3.69312e+09
51.2149,3.69297e+09
51.2161,3.69315e+09
51.2173,3.69303e+09
51.2185,3.69306e+09
51.2197,3.69303e+09
51.2209,3.69309e+09
51.2221,3.69303e+09
51.2233,3.69309e+09
51.2245,3.69306e+09
51.2257,3.69306e+09
51.2269,3.69306e+09
51.2281,3.69306e+09
51.2293,3.69303e+09
51.2305,3.69309e+09
51.2317,3.69309e+09
51.2329,3.69297e+09
51.2341,3.69309e+09
51.2353,3.69303e+09
51.2365,3.69309e+09
51.2377,3.69303e+09
51.2389,3.69309e+09
51.2401,3.69309e+09
51.2413,3.69306e+09
51.2425,3.69306e+09
51.2437,3.69306e+09
51.2449,3.69309e+09
51.2461,3.69303e+09
51.2473,3.69309e+09
51.2485,3.69303e+09
51.2497,3.69306e+09
51.2509,3.69306e+09
51.2521,3.69309e+09
51.2533,3.69303e+09
51.2545,3.69306e+09
51.2557,3.69312e+09
51.2569,3.693e+09
51.2581,3.69309e+09
51.2593,3.69303e+09
51.2605,3.69306e+09
51.2617,3.69312e+09
51.2629,3.693e+09
51.2641,3.69303e+09
51.2653,3.69309e+09
51.2665,3.69309e+09
51.2677,3.69303e+09
51.2689,3.69309e+09
51.2701,3.69306e+09
51.2713,3.69303e+09
51.2725,3.69309e+09
51.2737,3.69303e+09
51.2749,3.69306e+09
51.2761,3.69309e+09
51.2773,3.69303e+09
51.2785,3.69312e+09
51.2797,3.69303e+09
51.2809,3.69309e+09
51.2821,3.693e+09
51.2833,3.69306e+09
51.2845,3.69312e+09
51.2857,3.69306e+09
51.2869,3.69306e+09
51.2881,3.69303e+09
51.2893,3.69306e+09
51.2905,3.69309e+09
51.2917,3.693e+09
51.2929,3.69315e+09
51.2941,3.69303e+09
51.2953,3.69309e+09
51.2965,3.69303e+09
51.2977,3.69303e+09
51.2989,3.69309e+09
51.3001,3.69306e+09
51.3013,3.69306e+09
51.3025,3.69306e+09
51.3037,3.69303e+09
51.3049,3.69306e+09
51.3061,3.69303e+09
51.3073,3.69315e+09
51.3085,3.693e+09
51.3097,3.69306e+09
51.3109,3.69309e+09
51.3121,3.69306e+09
51.3133,3.69306e+09
51.3145,3.69303e+09
51.3157,3.69309e+09
51.3169,3.69303e+09
51.3181,3.69306e+09
51.3193,3.69306e+09
51.3205,3.69309e+09
51.3217,3.69303e+09
51.3229,3.69306e+09
51.3241,3.69312e+09
51.3253,3.69309e+09
51.3265,3.69297e+09
51.3277,3.69309e+09
51.3289,3.69306e+09
51.3301,3.69306e+09
51.3313,3.69309e+09
51.3325,3.69303e+09
51.3337,3.69306e+09
51.3349,3.69309e+09
51.3361,3.69306e+09
51.3373,3.69303e+09
51.3385,3.69306e+09
51.3397,3.69306e+09
51.3409,3.69309e+09
51.3421,3.69303e+09
51.3433,3.69309e+09
51.3445,3.693e+09
51.3457,3.69312e+09
51.3469,3.69306e+09
51.3481,3.69303e+09
51.3493,3.69306e+09
51.3505,3.69309e+09
51.3517,3.69306e+09
51.3529,3.69306e+09
51.3541,3.69306e+09
51.3553,3.69309e+09
51.3565,3.69303e+09
51.3577,3.693e+09
51.3589,3.69312e+09
51.3601,3.69306e+09
51.3613,3.69306e+09
51.3625,3.69306e+09
51.3637,3.69306e+09
51.3649,3.69306e+09
51.3661,3.69309e+09
51.3673,3.69303e+09
51.3685,3.69306e+09
51.3697,3.69306e+09
51.3709,3.69309e+09
51.3721,3.69303e+09
51.3733,3.69309e+09
51.3745,3.69306e+09
51.3757,3.69303e+09
51.3769,3.69306e+09
51.3781,3.69306e+09
51.3793,3.69306e+09
51.3805,3.69306e+09
51.3817,3.69306e+09
51.3829,3.69306e+09
51.3841,3.69306e+09
51.3853,3.69306e+09
51.3865,3.69306e+09
51.3877,3.69306e+09
51.3889,3.69309e+09
51.3901,3.69306e+09
51.3913,3.69309e+09
51.3925,3.69306e+09
51.3937,3.69303e+09
51.3949,3.69306e+09
51.3961,3.69306e+09
51.3973,3.69306e+09
51.3985,3.69303e+09
51.3997,3.69309e+09
51.4009,3.69309e+09
51.4021,3.69303e+09
51.4033,3.69306e+09
51.4045,3.69306e+09
51.4057,3.69306e+09
51.4069,3.69309e+09
51.4081,3.69303e+09
51.4093,3.69312e+09
51.4105,3.69303e+09
51.4117,3.69306e+09
51.4129,3.69303e+09
51.4141,3.69306e+09
51.4153,3.69309e+09
51.4165,3.69306e+09
51.4177,3.69303e+09
51.4189,3.69306e+09
51.4201,3.69309e+09
51.4213,3.69303e+09
51.4225,3.69309e+09
51.4237,3.69303e+09
51.4249,3.69306e+09
51.4261,3.69303e+09
51.4273,3.69312e+09
51.4285,3.69303e+09
51.4297,3.69309e+09
51.4309,3.69303e+09
51.4321,3.69309e+09
51.4333,3.69306e+09
51.4345,3.69303e+09
51.4357,3.69309e+09
51.4369,3.69303e+09
51.4381,3.69306e+09
51.4393,3.69309e+09
51.4405,3.69309e+09
51.4417,3.69303e+09
51.4429,3.69306e+09
51.4441,3.69303e+09
51.4453,3.69309e+09
51.4465,3.69306e+09
51.4477,3.69309e+09
51.4489,3.69306e+09
51.4501,3.69309e+09
51.4513,3.69303e+09
51.4525,3.69309e+09
51.4537,3.69303e+09
51.4549,3.69303e+09
51.4561,3.69309e+09
51.4573,3.69306e+09
51.4585,3.69303e+09
51.4597,3.69309e+09
51.4609,3.69303e+09
51.4621,3.69306e+09
51.4633,3.69312e+09
51.4645,3.693e+09
51.4657,3.69306e+09
51.4669,3.69309e+09
51.4681,3.69306e+09
51.4693,3.69309e+09
51.4705,3.69306e+09
51.4717,3.69306e+09
51.4729,3.69306e+09
51.4741,3.69303e+09
51.4753,3.69303e+09
51.4765,3.69306e+09
51.4777,3.69306e+09
51.4789,3.69306e+09
51.4801,3.69306e+09
51.4813,3.69309e+09
51.4825,3.69303e+09
51.4837,3.69309e+09
51.4849,3.69322e+09
51.4861,3.69288e+09
51.4873,3.69315e+09
51.4885,3.69301e+09
51.4897,3.69306e+09
51.4909,3.69306e+09
51.4921,3.69303e+09
51.4933,3.69312e+09
51.4945,3.69306e+09
51.4957,3.69303e+09
51.4969,3.69303e+09
51.4981,3.69309e+09
51.4993,3.69303e+09
51.5005,3.69309e+09
51.5017,3.69303e+09
51.5029,3.69312e+09
51.5041,3.69306e+09
51.5053,3.69303e+09
51.5065,3.69306e+09
51.5077,3.69303e+09
51.5089,3.69306e+09
51.5101,3.69312e+09
51.5113,3.69297e+09
51.5125,3.69309e+09
51.5137,3.69303e+09
51.5149,3.69312e+09
51.5161,3.69309e+09
51.5173,3.69305e+09
51.5185,3.69312e+09
51.5197,3.693e+09
51.5209,3.69312e+09
51.5221,3.69306e+09
51.5233,3.69297e+09
51.5245,3.69312e+09
51.5257,3.693e+09
51.5269,3.69306e+09
51.5281,3.69306e+09
51.5293,3.69306e+09
51.5305,3.69306e+09
51.5321,3.69314e+09
51.5333,3.693e+09
51.5345,3.69303e+09
51.5357,3.69309e+09
51.5369,3.69303e+09
51.5381,3.69306e+09
51.5393,3.69306e+09
51.5405,3.69312e+09
51.5417,3.69303e+09
51.5429,3.69306e+09
51.5441,3.69306e+09
51.5453,3.69306e+09
51.5465,3.69303e+09
51.5477,3.69306e+09
51.5489,3.69312e+09
51.5501,3.69303e+09
51.5513,3.69306e+09
51.5525,3.69303e+09
51.5537,3.69306e+09
51.5549,3.69309e+09
51.5561,3.69306e+09
51.5573,3.69306e+09
51.5585,3.69309e+09
51.5597,3.69306e+09
51.5609,3.69306e+09
51.5621,3.693e+09
51.5633,3.69312e+09
51.5645,3.69303e+09
51.5657,3.69309e+09
51.5669,3.69303e+09
51.5681,3.69306e+09
51.5693,3.69309e+09
51.5705,3.69303e+09
51.5717,3.69309e+09
51.5729,3.69306e+09
51.5741,3.69303e+09
51.5753,3.69303e+09
51.5765,3.69312e+09
51.5777,3.69303e+09
51.5789,3.69303e+09
51.5801,3.69312e+09
51.5813,3.69309e+09
51.5825,3.693e+09
51.5837,3.69309e+09
51.5849,3.69303e+09
51.5861,3.69309e+09
51.5873,3.69303e+09
51.5885,3.69306e+09
51.5897,3.69306e+09
51.5909,3.69312e+09
51.5921,3.69306e+09
51.5933,3.69303e+09
51.5945,3.69303e+09
51.5957,3.69309e+09
51.5969,3.69303e+09
51.5981,3.69306e+09
51.5993,3.69312e+09
51.6005,3.69303e+09
51.6017,3.69312e+09
51.6029,3.693e+09
51.6041,3.69306e+09
51.6053,3.69306e+09
51.6065,3.69306e+09
51.6077,3.69306e+09
51.6089,3.69306e+09
51.6101,3.69306e+09
51.6114,3.6932e+09
51.6126,3.69294e+09
51.6138,3.69303e+09
51.6156,3.69305e+09
51.6168,3.69309e+09
51.618,3.69309e+09
51.6192,3.69303e+09
51.6204,3.69309e+09
51.6216,3.69303e+09
51.6228,3.69309e+09
51.624,3.69306e+09
51.6252,3.69303e+09
